1, 18, 19, 29, 31, 32, 46, 36
5, 9, 10, 32, 37, 44, 46, 38
3, 8, 13, 30, 38, 45, 47, 10
14, 23, 24, 25, 28, 41, 45, 37
5, 12, 24, 31, 39, 45, 49, 35
1, 2, 5, 6, 38, 39, 46, 33
9, 15, 17, 28, 35, 39, 41, 36
9, 16, 17, 19, 22, 41, 43, 12
7, 12, 16, 19, 21, 24, 47, 34
8, 11, 12, 13, 22, 33, 47, 7
2, 14, 15, 17, 24, 38, 40, 31
3, 6, 37, 40, 42, 44, 48, 18
2, 3, 8, 20, 28, 31, 34, 42
10, 13, 15, 18, 25, 36, 47, 40
4, 6, 21, 26, 30, 34, 35, 39
3, 10, 19, 21, 27, 35, 36, 49
8, 18, 21, 27, 33, 46, 49, 26
9, 19, 21, 24, 39, 43, 48, 6
5, 7, 10, 15, 22, 45, 47, 23
5, 19, 24, 34, 35, 38, 43, 8
2, 12, 15, 18, 21, 22, 25, 5
2, 9, 12, 13, 27, 28, 36, 20
2, 7, 15, 38, 43, 44, 47, 1
5, 12, 15, 39, 44, 46, 49, 18
14, 16, 17, 36, 45, 46, 48, 7
3, 17, 19, 20, 34, 35, 43, 4
5, 9, 12, 18, 24, 35, 42, 17
2, 9, 23, 29, 30, 34, 43, 40
6, 15, 19, 26, 43, 44, 49, 30
2, 6, 20, 22, 30, 34, 49, 45
5, 6, 10, 17, 22, 36, 48, 3
6, 19, 20, 25, 31, 35, 36, 45
1, 7, 23, 36, 37, 39, 41, 33
2, 6, 12, 15, 16, 22, 49, 46
2, 14, 15, 24, 40, 43, 44, 45
10, 11, 18, 24, 26, 42, 47, 45
12, 16, 19, 20, 28, 34, 42, 9
7, 8, 9, 16, 21, 28, 48, 29
10, 26, 28, 33, 34, 35, 40, 12
13, 16, 24, 29, 33, 40, 49, 28
11, 12, 16, 22, 30, 32, 49, 35
7, 8, 10, 15, 24, 26, 41, 12
1, 3, 10, 15, 25, 28, 31, 7
2, 24, 35, 38, 39, 41, 48, 20
3, 6, 19, 31, 34, 42, 45, 30
3, 4, 11, 18, 37, 42, 44, 47
6, 16, 24, 32, 36, 45, 47, 25
2, 13, 18, 24, 27, 37, 43, 14
1, 6, 9, 11, 17, 37, 39, 32
1, 2, 8, 13, 22, 45, 46, 48
6, 15, 18, 26, 41, 46, 48, 27
9, 15, 21, 23, 41, 43, 44, 46
8, 24, 28, 34, 37, 43, 45, 21
2, 8, 12, 14, 33, 37, 47, 46
1, 5, 25, 35, 38, 44, 47, 39
1, 15, 26, 28, 31, 39, 49, 18
6, 17, 23, 24, 25, 31, 38, 7
4, 13, 14, 15, 34, 46, 47, 49
7, 18, 19, 29, 39, 47, 48, 32
5, 7, 18, 24, 28, 41, 49, 26
6, 18, 21, 23, 24, 32, 48, 47
3, 11, 12, 19, 35, 45, 47, 13
15, 18, 19, 25, 32, 42, 49, 43
2, 6, 11, 12, 16, 39, 45, 3
14, 15, 16, 19, 30, 36, 46, 42
3, 23, 28, 40, 42, 43, 45, 17
3, 5, 6, 25, 37, 43, 45, 21
1, 6, 7, 24, 31, 36, 39, 26
3, 4, 13, 15, 21, 29, 48, 26
1, 2, 3, 6, 12, 20, 41, 10
4, 7, 13, 24, 26, 27, 43, 41
9, 10, 16, 24, 26, 44, 48, 27
8, 11, 20, 28, 36, 43, 47, 18
1, 12, 20, 22, 30, 34, 38, 33
10, 14, 20, 28, 35, 40, 42, 44
14, 26, 31, 34, 37, 45, 48, 38
3, 13, 14, 23, 33, 36, 45, 7
4, 7, 29, 35, 39, 43, 44, 46
2, 20, 25, 26, 46, 47, 48, 44
1, 2, 18, 26, 27, 39, 42, 33
2, 15, 18, 19, 22, 27, 49, 40
18, 19, 22, 27, 29, 36, 47, 25
2, 3, 5, 22, 23, 32, 33, 8
5, 12, 13, 28, 33, 37, 43, 44
11, 14, 18, 20, 37, 41, 46, 8
2, 27, 30, 31, 37, 46, 47, 21
7, 8, 10, 11, 19, 34, 45, 44
5, 6, 32, 33, 39, 42, 47, 9
1, 12, 23, 27, 30, 31, 37, 33
5, 7, 12, 15, 35, 45, 47, 40
1, 2, 3, 15, 22, 37, 41, 6
3, 4, 20, 25, 30, 35, 48, 23
1, 2, 5, 26, 29, 36, 47, 13
8, 9, 11, 22, 24, 42, 46, 13
1, 5, 9, 19, 27, 35, 48, 30
6, 8, 10, 17, 28, 29, 38, 34
3, 10, 13, 23, 31, 41, 45, 33
5, 11, 22, 29, 38, 42, 49, 33
3, 6, 10, 33, 39, 48, 49, 18
7, 8, 17, 18, 20, 40, 41, 33
1, 9, 25, 28, 32, 41, 48, 12
2, 10, 13, 15, 23, 28, 49, 40
2, 6, 10, 12, 24, 30, 37, 3
2, 18, 19, 29, 42, 47, 49, 17
7, 10, 14, 20, 21, 23, 31, 41
1, 3, 13, 18, 19, 39, 48, 40
4, 6, 13, 19, 26, 29, 47, 43
3, 7, 12, 16, 20, 42, 48, 31
3, 14, 19, 30, 32, 39, 46, 8
3, 18, 27, 29, 32, 33, 35, 47
2, 3, 4, 20, 22, 40, 43, 9
2, 5, 10, 21, 25, 35, 49, 40
1, 4, 22, 25, 26, 36, 46, 5
5, 6, 11, 12, 24, 26, 34, 49
13, 18, 25, 41, 44, 48, 49, 1
3, 12, 14, 15, 25, 32, 49, 37
7, 19, 34, 35, 38, 42, 46, 11
1, 13, 20, 24, 39, 45, 47, 25
6, 19, 24, 25, 26, 35, 36, 23
7, 8, 14, 32, 38, 42, 44, 30
7, 12, 14, 18, 30, 45, 47, 20
5, 9, 19, 20, 21, 28, 30, 36
8, 21, 28, 32, 33, 34, 48, 38
8, 11, 12, 25, 28, 30, 33, 16
2, 7, 14, 16, 22, 27, 47, 25
2, 9, 10, 15, 29, 44, 48, 22
15, 18, 20, 28, 29, 40, 47, 38
17, 22, 28, 38, 41, 43, 45, 5
3, 7, 8, 12, 18, 24, 41, 1
4, 13, 23, 28, 32, 40, 42, 12
1, 2, 3, 17, 24, 35, 36, 30
11, 17, 18, 20, 22, 29, 45, 27
4, 15, 21, 30, 33, 35, 47, 28
4, 14, 24, 41, 43, 46, 49, 1
6, 11, 12, 14, 35, 43, 44, 42
2, 3, 8, 13, 18, 20, 23, 10
6, 8, 15, 20, 30, 32, 42, 17
12, 18, 22, 24, 28, 43, 49, 21
8, 16, 24, 27, 30, 38, 40, 18
5, 6, 7, 12, 14, 18, 25, 38
12, 13, 24, 25, 26, 41, 43, 7
1, 3, 7, 19, 31, 39, 49, 17
6, 23, 27, 30, 34, 38, 45, 21
2, 4, 18, 20, 29, 38, 41, 9
5, 8, 13, 15, 27, 28, 37, 39
5, 7, 9, 25, 31, 37, 39, 22
8, 17, 27, 28, 39, 44, 49, 24
8, 10, 15, 24, 30, 35, 49, 23
23, 29, 33, 34, 39, 44, 48, 32
3, 11, 18, 19, 23, 27, 44, 46
11, 24, 26, 31, 42, 44, 46, 22
3, 4, 9, 25, 26, 37, 39, 45
2, 13, 22, 28, 35, 41, 42, 4
7, 9, 13, 18, 27, 33, 44, 15
8, 17, 21, 23, 24, 28, 39, 31
12, 17, 22, 30, 34, 43, 49, 48
17, 26, 30, 32, 34, 39, 41, 49
16, 17, 22, 24, 40, 41, 47, 45
10, 19, 25, 29, 39, 41, 42, 21
9, 12, 17, 23, 24, 42, 47, 37
4, 23, 27, 32, 35, 43, 47, 24
2, 27, 30, 32, 35, 36, 38, 39
5, 8, 18, 22, 32, 39, 45, 19
17, 18, 19, 21, 32, 40, 49, 6
1, 3, 6, 34, 37, 42, 45, 27
3, 11, 12, 16, 34, 36, 37, 18
4, 9, 12, 15, 28, 29, 43, 17
11, 16, 29, 30, 31, 33, 42, 24
6, 7, 17, 20, 32, 44, 49, 46
8, 11, 16, 21, 24, 28, 41, 37
1, 3, 4, 5, 16, 32, 33, 41
3, 6, 10, 14, 19, 25, 33, 1
7, 17, 19, 23, 31, 36, 41, 1
14, 16, 30, 35, 36, 45, 49, 10
11, 18, 23, 24, 27, 28, 39, 1
3, 18, 27, 30, 33, 40, 45, 31
2, 7, 12, 25, 29, 32, 35, 26
5, 6, 26, 29, 34, 36, 43, 49
5, 22, 28, 31, 39, 46, 48, 4
9, 19, 25, 26, 29, 30, 44, 33
9, 10, 19, 24, 28, 30, 31, 46
10, 14, 26, 34, 43, 47, 48, 28
17, 19, 26, 29, 34, 35, 38, 47
5, 7, 11, 40, 41, 47, 48, 6
1, 5, 6, 32, 36, 38, 44, 29
19, 25, 27, 29, 30, 36, 46, 15
4, 5, 7, 8, 18, 30, 35, 39
3, 14, 26, 27, 29, 32, 34, 1
12, 17, 27, 28, 31, 36, 48, 37
4, 17, 27, 32, 34, 39, 47, 13
2, 5, 6, 43, 46, 47, 48, 39
9, 22, 25, 30, 31, 39, 42, 19
10, 12, 13, 25, 28, 29, 41, 39
3, 4, 5, 8, 13, 22, 33, 32
3, 14, 17, 25, 30, 33, 39, 7
12, 15, 19, 20, 28, 29, 39, 14
2, 6, 21, 26, 28, 33, 47, 11
7, 10, 24, 30, 35, 36, 39, 3
13, 15, 17, 18, 19, 47, 49, 38
4, 13, 25, 29, 36, 40, 48, 24
12, 21, 23, 27, 28, 29, 37, 9
1, 10, 13, 26, 43, 46, 49, 31
7, 9, 12, 20, 28, 38, 44, 10
1, 16, 28, 29, 33, 37, 47, 24
8, 23, 25, 26, 33, 41, 43, 21
2, 7, 10, 22, 32, 34, 38, 1
5, 17, 19, 25, 31, 38, 46, 4
8, 27, 28, 29, 31, 32, 35, 11
5, 15, 25, 38, 42, 46, 47, 26
4, 10, 18, 20, 31, 35, 44, 29
4, 7, 10, 12, 23, 25, 36, 18
6, 9, 10, 14, 17, 18, 19, 46
2, 7, 8, 11, 16, 17, 18, 12
8, 18, 27, 28, 38, 41, 48, 36
2, 8, 28, 30, 36, 39, 42, 24
11, 15, 24, 26, 37, 38, 43, 17
1, 6, 13, 19, 32, 35, 40, 7
1, 4, 5, 7, 22, 29, 48, 13
8, 10, 15, 17, 33, 34, 35, 13
8, 9, 12, 13, 29, 30, 31, 47
